00524,00776
00736,04868
00201,01398
01247,09272
00206,09242
00176,09071
00909,02703
00997,09118
00201,06704
00454,01624
00258,00393
00557,00956
00653,00842
01033,01656
00472,09042
00035,00741
00181,00726
00311,00611
00540,00653
00872,01072
01254,08912
01032,01059
00648,01023
00683,01026
01609,04938
00268,00690
00231,00333
01254,01390
00252,01264
00541,00564
00499,09277
00220,00361
00277,01178
00252,09071
00390,06715
00623,00989
01320,04825
01172,01604
00541,09118
00425,00628
00285,04842
00540,06704
00404,00972
04841,09104
00494,00715
00946,06441
01590,09102
00379,00980
01126,01264
00633,01353
00312,01214
01120,01169
00091,06589
00455,04924
01069,09280
00215,00871
01023,09407
00635,00956
00398,09065
00867,00945
00796,00806
00250,01015
00401,00692
00399,00798
00528,01377
00263,00393
00653,01068
00370,00484
00177,00862
00675,04938
00916,01418
00181,00611
00273,00425
00328,00452
00408,00865
00752,09038
00794,01203
00477,01037
00224,00897
00549,09063
00295,01203
00252,00564
00946,01600
01104,04272
00401,08873
00497,09042
00401,08899
00215,00358
00477,06700
00484,08815
00661,04905
00864,01016
00186,00268
00391,01104
01129,06695
00363,00656
00231,08883
04905,06695
00541,01234
01132,01398
00687,01208
00366,06690
00610,00983
00014,00204
00327,00484
00784,00955
06684,09065
00193,00344
01029,01392
00661,00697
00502,09073
01142,01239
00794,01197
01167,08864
00363,00414
00684,00887
00307,06335
00248,06707
00559,01241
00752,06698
00191,00295
00794,06212
00752,00831
00598,06707
00237,01427
00714,00904
00312,00742
00196,00401
00761,00950
00366,00434
00974,06209
00618,09267
01016,01119
04868,09073
00780,01247
01171,04884
00557,00761
00916,04339
00598,00794
00335,01354
00091,00126
00695,00802
01201,04845
04845,09063
00794,08901
00266,01241
00320,00409
00454,00898
00604,09054
00366,00761
01167,08901
06288,09042
01095,01118
00794,00903
01223,09273
00450,09128
01278,01409
00332,00782
00333,00413
00425,01100
00300,00784
00908,09048
00752,01224
06706,09042
00220,00499
00862,00883
01178,09097
00307,00675
00246,00834
00980,05521
00622,00673
00313,00358
00732,00908
00794,06697
00304,03880
00648,04574
00281,01210
00215,00686
01151,01182
00924,06144
01600,08794
01253,09118
00264,00622
00322,00682
00337,06287
00440,00542
00014,01601
00761,01403
00404,00653
00295,00366
00625,06414
00820,01197
01001,01365
00104,01018
00188,01087
00370,00555
01612,09112
00269,06413
00863,01167
00492,01390
00404,01223
00656,06144
08873,09073
00404,00677
00976,01590
01232,01268
09053,09118
00195,09220
00331,00780
00356,00715
04946,09117
00268,00537
00503,00802
00831,01560
00906,08912
00178,00862
00615,09063
01264,06772
00697,01241
00475,09272
00806,00999
01076,01609
00334,00486
00318,01012
06717,09049
00393,01319
00266,01142
00977,08794
00749,01609
00675,00679
00484,06204
00889,01142
00898,00915
00586,00798
00872,01100
00224,01215
00945,01175
00465,00687
00662,08897
06210,11110
00512,08976
00569,09075
00611,09117
01206,01238
04868,09083
00761,00979
00790,00945
00328,01208
00382,00748
00674,01063
00334,01367
08918,09042
00387,01403
00956,09119
00196,06702
00343,04908
00321,01067
00337,06772
00358,00648
00682,00713
00472,00477
00502,01009
00919,00991
00436,01232
00325,00806
00186,00972
01203,01235
00328,00700
00758,01054
00684,00766
00091,01353
00477,01151
00422,00682
00686,00758
01111,01172
00816,06704
00976,09049
00277,00983
00678,01356
00379,00831
01156,01242
00450,01192
01211,08873
00484,00754
06290,09054
00294,09280
00204,00215
02703,06626
00872,06684
01238,08816
00436,09214
00705,06414
00368,00388
00268,01621
00682,02546
00980,01045
00884,03615
00196,00530
00346,00519
00318,00421
00343,09242
00323,01173
00187,00474
00608,06603
00559,00628
00263,00682
00543,06704
00549,00682
00246,01251
01232,06605
00484,00486
00214,00452
06287,09118
00872,00909
00996,01017
00841,01223
00285,00767
00250,09073
00503,00726
00387,09271
00196,05521
00268,00949
00370,00575
00515,00903
00615,00976
00690,01232
00412,01609
01320,01558
00956,00967
00672,01264
00881,01143
00396,06589
00862,01359
01278,02901
00479,01111
00765,04841
00450,00737
00969,09054
00820,00925
00391,04946
00343,01392
00327,06201
01167,01591
00366,00593
01142,06201
00651,01558
00623,00715
08820,09063
00381,00661
00949,09054
00252,01072
00622,09407
00091,01204
01193,01235
01220,05812
00615,09128
00497,00611
01073,01656
00539,00582
04855,09048
00387,00543
04272,09079
00374,09477
00717,04908
00333,00673
00762,06589
00307,08815
00715,01623
00425,01192
00264,08896
00215,00933
00619,01167
00528,01174
01219,01254
00220,00865
00220,09071
00619,01201
00588,09271
00349,00679
00282,00814
00374,00571
00559,08895
00559,00726
01017,01072
00252,01591
00641,06210
00910,09065
00413,00555
01268,01656
00215,00934
00334,01120
01059,09268
00237,00366
00674,08895
00214,01355
00457,04861
00193,00813
01238,09118
00708,01158
00604,00677
00220,00608
00418,00726
00422,00457
01035,01118
00433,01069
00932,01244
00187,00633
00834,08895
00014,00715
00321,00784
00289,01579
00625,00682
00919,01133
01320,08815
00273,00455
00241,00871
00175,01167
00823,08907
00185,00382
00628,00898
01233,01247
00860,00912
01158,01203
00401,00615
00220,00648
00673,00813
00206,06700
00669,01100
00752,00918
00814,09063
00199,00862
01173,08872
00564,06414
00204,00384
00903,00945
00450,00660
00623,01069
01263,08864
00382,04843
00201,00723
00334,01560
00484,01018
00831,01609
00321,00938
00497,00752
00374,00945
01365,01620
01219,01244
05246,05271
06626,06717
00651,00983
00327,05271
00619,09065
00186,00477
00176,00404
00246,01037
00201,09295
00563,00607
00035,00861
00136,08912
00723,01576
01126,08873
00985,08893
00458,01063
00601,00938
00862,09063
00728,01082
01234,01319
01100,01167
00211,01223
00582,08877
01124,06825
00457,00474
00193,00850
00222,01403
00188,08880
00177,00633
00222,09214
00393,00648
00673,05109
00476,04920
00796,00820
01264,09102
00273,01144
00440,08912
00370,01247
00477,01171
00425,01589
00780,06148
00263,01054
00425,09118
00557,00625
00374,09075
00182,01463
01254,06237
00104,09063
00206,00972
00246,00486
00310,00327
00563,00784
00295,00484
00252,00413
00983,00988
00912,06788
00201,05039
00321,00961
01600,04865
04844,05271
05521,06335
00880,00898
00661,05812
00413,01351
00246,08907
00237,00555
01053,01172
00366,09118
00295,09290
00356,08883
00390,06414
00215,09053
00790,09276
00418,00880
00273,11315
00745,01211
00688,01602
00454,00752
01142,01356
00794,05271
00682,00689
04938,09054
00601,06288
01288,01620
00313,00503
00648,08864
00180,00880
00933,06700
00280,00414
01222,01609
00177,00316
00220,09049
01212,03615
00601,01365
00035,00682
00382,00420
00762,08820
01275,09242
00455,00557
00414,00741
00371,00470
00266,01399
00972,09300
00413,04953
01018,01254
04844,05812
00199,09079
00186,01403
01143,08822
01253,01263
00484,00489
00182,00458
00758,01118
00091,00529
00425,00924
00474,00966
00714,01156
00409,00715
00448,01133
00552,01097
01558,05271
00557,00985
00280,00559
00356,00450
00181,00349
00176,01037
00374,00489
09071,09072
00222,00999
00524,00734
00176,01398
00254,00607
00945,09030
06207,09054
00199,00559
01119,06335
01221,09280
00633,06704
00343,00813
00794,01214
00331,00794
00470,00899
00433,00599
00374,00586
00344,00391
00206,01220
00159,00784
00252,06772
05246,06148
00712,08976
00444,01097
01037,09209
00452,00493
00436,00854
00470,01319
06724,09101
00862,01023
00757,00834
00252,01171
00460,00999
00381,01174
00512,00803
00316,01407
01264,06287
00333,01559
00980,09117
00343,01624
00451,09210
00244,01129
00441,01656
01075,08897
00498,00554
00206,01104
00427,00598
00193,01264
00014,00188
00530,08933
00747,06201
00708,09117
01088,09242
00678,01235
00884,01351
00472,00974
00313,00420
00412,01241
01201,04841
08873,09123
00294,00672
00328,00955
00696,06288
04855,08827
00186,01202
00444,09073
00584,01395
00648,00990
00208,01181
00457,01074
00312,05271
00263,00780
01001,06711
00243,01254
00468,00661
00653,00710
00628,00715
00681,01082
00334,09042
01063,01356
00908,00997
01353,09038
01045,08881
00501,01101
01097,06589
00697,01158
01054,11126
00006,09053
00708,01214
00414,04839
00344,00382
01016,01045
05812,09118
00335,01119
00559,00908
00315,00767
00921,01069
00750,01438
00266,00446
01242,01624
00268,00475
00250,06697
00682,00736
00279,00321
01224,09072
00252,01263
00615,01115
00273,00393
00745,00872
00486,00737
00277,00841
01591,06290
00776,00999
00035,00956
00673,00921
01132,01241
00215,00726
00557,01621
06290,08933
00204,01211
00252,00520
00220,01234
00409,00696
00425,01075
00206,00248
00252,01080
00862,06414
00605,01093
00232,00295
00738,02901
01356,01579
00945,01268
00985,05271
00440,01029
00820,05521
00641,01039
00794,09119
00374,00975
01136,05812
00557,01018
00238,00559
01020,02703
00678,00780
01072,01394
00521,01355
01009,08976
00214,00732
00484,00653
00327,01173
00186,00575
00607,00684
00949,01254
00307,00425
00252,01579
00774,00956
00315,01178
00458,00508
00014,01189
00215,00753
01222,09073
00425,00897
01036,01167
00468,08822
00689,01032
00605,01275
00359,00721
00191,00433
00460,08976
00668,06706
01174,08933
00381,01377
00482,01275
00607,00682
00615,06817
00266,00717
00361,08820
06144,09097
00500,00682
00391,00972
01072,06290
00762,04868
01579,06144
01142,08893
00282,00784
00968,01168
00829,01232
00458,00653
00661,06695
00091,00573
06290,06789
00373,01355
00333,00648
00337,08865
00104,01624
00569,06700
01577,09273
00737,01021
00999,06203
01173,08897
00401,01235
00126,01255
00182,01242
00214,00492
00648,01167
01219,08820
00349,00450
01114,08893
00991,01207
00295,00726
00445,00531
00231,00470
00268,01069
00395,00715
00595,06724
00653,01045
00951,09256
00641,06414
00472,00502
00912,01208
00734,06201
00679,01577
00831,00953
00557,04841
00615,00635
00014,01182
00304,01251
00752,04842
00865,00933
00310,00820
00976,06684
01149,09074
00458,01012
00542,00877
00661,01398
00333,01558
00201,00465
02703,09082
00681,01380
00252,00951
01142,01173
00304,00374
01247,01409
01248,02703
00437,00672
00163,00465
01166,06290
00211,06714
01200,09073
01041,01068
00881,04884
00310,00715
01418,09056
00584,01021
01175,01418
00356,09117
00745,09053
00201,00774
01241,04951
00752,01158
00163,06700
00584,08907
00820,01174
00450,04908
00601,04842
00501,00706
06207,09118
00310,00318
00213,00220
00244,01390
01195,09294
00672,00734
00959,01045
00202,00545
01038,01175
00564,00648
01210,09063
06589,08895
06700,09241
00622,08912
01174,04951
00476,01612
00186,00427
00673,00687
00470,04953
00889,04896
00393,00607
00661,09039
03619,04896
00091,00991
00835,01577
00955,01339
00182,01223
00252,09128
01211,01244
00227,08816
00391,09128
00199,00414
00468,00881
00627,01098
00328,01207
00673,06287
00622,06218
05521,09034
00401,06414
00331,01601
00327,01560
00909,01173
00554,01082
00682,01131
06201,08910
00748,08893
00333,00872
00503,08865
01016,04339
01198,09065
00391,00472
00121,00266
00318,06791
00732,03615
00912,01319
01579,01618
00972,08893
00220,00615
00700,01149
00694,08895
01118,09274
00418,00446
05676,08912
00503,00603
01355,09038
00503,09075
00241,00661
00334,01041
00683,01403
00387,00924
01032,01414
00180,00619
00508,00696
00603,01120
00691,00806
00749,09026
01024,01165
00387,00497
00674,00732
01403,06288
00193,00594
00425,06216
00472,01178
00762,00794
00457,00996
01062,08893
06212,08820
00741,01656
01167,09053
00446,04817
00206,01233
00211,00598
00404,00932
00951,06723
00014,01356
00220,00708
00582,09065
00327,09290
00559,00997
00363,00763
00951,09274
00335,04855
00338,01320
01267,01356
00159,00977
01234,08816
00908,09075
00851,08895
00316,00816
00413,09118
00575,00734
00490,09034
00246,06201
00976,06176
00218,00364
01001,01556
00794,09074
00530,08820
00295,01151
00343,01355
00285,01463
01106,06148
00187,00794
00334,00924
00472,00679
00484,01224
00794,04855
00373,00752
00163,06684
00780,00925
00603,06203
00196,01184
00350,01072
00490,01178
00490,00508
00619,01181
00476,01063
00540,00816
00371,00486
00687,01264
00273,00564
00181,00497
00277,01357
00660,09117
00831,00865
00752,01288
00949,06335
00819,06204
09030,09065
00688,01053
00425,00962
00301,00563
00734,01214
00176,01609
00328,00684
00220,06636
01083,09118
01045,08873
01600,03615
00726,01178
00726,00933
01211,08867
00951,01380
00394,01609
09050,09268
00457,01392
00374,00712
00227,08912
00690,06201
00611,01017
00758,01129
00191,01620
00726,00765
00364,00391
00181,09068
00657,01582
00244,00501
00759,08795
01403,01576
00393,00857
00706,02703
00715,00854
00390,08816
00622,01355
00706,00976
00254,00418
00206,00521
00521,06709
01118,01590
00035,00605
00169,01406
01036,01149
00193,08912
00790,01119
00014,00862
00623,00697
01560,09555
00216,09073
00370,09118
01175,06704
00334,01278
00191,00420
01124,06203
00537,04908
05239,09118
00968,09220
01399,04272
00834,06605
00559,01234
01176,06148
00673,04884
00349,08933
01058,02703
00344,00486
00313,06201
00615,00675
00468,00682
00814,01296
05812,06589
00196,00554
00213,00563
01072,01263
01189,08883
00452,01112
08826,11248
00243,02703
01016,01251
00334,08918
01043,01156
04876,04946
00297,01214
00661,00864
00387,00408
00727,04884
00472,00758
00543,00679
01193,01614
01577,09082
00202,00919
00181,00454
00470,01407
00687,00749
00381,00956
01211,08932
00224,06626
00177,00887
04855,08899
00136,00834
01106,05271
00820,00887
00214,00332
00436,00611
00203,05521
00222,01232
00014,00420
01398,06335
00418,00814
00176,04908
00908,01238
00187,00862
00186,01219
00780,00808
00904,01151
00191,01623
00422,01623
00661,01177
00761,00985
01591,02703
00187,00280
00091,08895
00524,00945
00863,01232
00263,00615
00530,01045
00998,04842
00214,00620
00238,01156
00762,04905
00962,01173
01320,09117
00468,00732
00555,06207
00346,00373
01201,09054
00813,01041
00765,00972
00300,00479
01045,06708
00541,08865
00819,06148
01181,08899
01178,01233
00277,00801
00482,00955
01126,09065
00747,09072
00402,00484
01238,08893
00933,01367
00750,01087
04855,09065
00227,00872
01106,01409
00474,04825
00493,00682
00732,00781
00187,01355
00014,00757
00204,01035
00884,11126
00477,06702
01162,04884
00335,00474
01242,09039
00281,08880
00252,00565
01221,06290
01004,01024
00091,01024
00191,06144
01114,05271
00420,09117
00343,00734
01036,09290
00706,04841
00898,01224
00213,01171
01115,09282
01223,08881
00842,01392
00465,00573
00104,00502
00309,01026
00182,00344
00564,01041
00601,01247
01591,08897
00726,01156
06717,09083
00104,00780
00427,06767
08820,09083
01609,08910
01165,06769
00215,00608
00422,01200
00180,06717
00186,01151
01219,06201
00728,01035
00790,01399
00394,09067
00622,01394
00710,00798
00262,01656
00563,00605
00196,06636
00222,00436
00313,00334
00454,01041
05109,08820
00285,00814
00295,00865
00630,00684
00214,06696
00819,00909
00258,00555
01021,06410
01320,09123
00408,09080
01174,01577
00177,00598
00687,01201
00852,01577
00182,06724
00295,08897
00794,00962
00425,09555
00794,08930
00182,01579
00358,00599
00794,01144
01214,09063
00564,01182
01275,09220
00159,04272
00206,01173
00673,09143
00343,06605
00201,00682
00367,00418
00388,00601
00706,01211
00762,09048
00806,01203
00968,01247
00705,01609
00196,01259
01149,09227
00477,01233
00214,00414
00908,01418
00794,00881
00613,01129
00734,01577
00199,01590
05109,08865
00433,00924
01072,01218
00708,08883
00290,08895
00215,01267
01264,04876
00565,00684
09063,09166
00934,01403
01174,01238
01072,01222
00637,06717
01211,06695
00682,00783
00521,09083
00887,01353
00903,06696
01264,08882
00280,02901
00423,00921
00477,01200
00880,01355
00248,01214
00312,01020
08903,09063
00266,01067
00331,00620
00440,00790
00176,00216
00712,06695
06290,08895
00652,01041
00199,01071
00176,00908
00300,03615
00363,00470
00872,08873
00204,00289
00945,01032
00344,01623
09112,09401
00887,09083
06824,09322
00368,00598
00193,00310
00384,00761
00186,01595
01181,01232
01234,08820
00184,01174
00202,00531
00425,05521
00497,00704
01070,01406
00686,06441
01264,01624
00215,01118
00708,00819
00413,01173
00315,01403
00987,01099
00903,06204
00341,00715
00104,00468
00472,04946
01200,09054
00498,01600
00382,01171
01120,08882
00188,00738
01020,08820
00266,00482
00653,01023
00370,00972
00289,01168
00684,00903
00186,00593
00195,08896
00972,01215
00199,01074
00196,00497
01407,06704
00344,00418
00802,01560
00700,09073
00619,06605
00414,09128
00734,00843
00370,00967
00474,00999
00449,00692
00322,06218
00593,06717
00593,09054
00264,01156
00443,08895
00945,01600
00956,01221
00237,00633
09276,09477
00224,08896
00364,00759
00623,01403
00752,00881
00682,09063
06616,09118
01207,01240
00564,00661
00374,00573
01397,01427
00668,06335
00449,00726
00952,01238
00675,01590
00425,01106
00530,00537
00753,01064
00289,00938
00528,01162
00524,00657
00834,04946
04908,05521
00697,06204
00196,09118
00727,00820
00974,09053
00619,09288
00871,06704
00768,00898
00422,00540
01198,06204
00444,01609
00861,09285
00512,00814
00450,01221
00594,00734
04825,11110
01143,01275
01288,01365
00697,09072
00486,01624
01220,01268
00182,01356
00977,01418
01219,06717
00277,00388
00182,00921
06290,09128
00997,01319
00794,06335
00199,00331
00465,03619
00254,01354
00756,09268
00726,01233
01045,08901
01254,08820
00641,09048
00321,00749
01174,09068
00422,01168
00736,01166
00294,06697
00390,00880
00623,00934
00470,00956
00898,01020
00252,01020
01041,01174
01045,06717
00672,06663
01167,04884
00472,08794
00555,09104
00555,01162
00703,00734
01251,09123
04574,06777
00364,00582
00397,05039
00425,00555
00872,08865
00390,00565
00679,01026
00975,01254
00497,01560
01206,04817
08826,09407
00957,00974
00277,00404
00321,08893
00104,01211
00648,06626
01054,01164
01367,04884
00446,01016
01357,09280
00277,00437
00289,05812
01268,06717
00285,00433
00752,09009
00382,00737
00338,01175
00872,09073
00934,01173
00294,01024
00900,01165
01173,01189
00332,01577
08815,08907
04855,06218
00712,01208
00486,00623
08883,09071
00312,00557
00983,06706
00660,01017
00237,06201
00182,01364
00497,01263
00203,00398
00692,01392
01072,04908
00425,00455
00248,00767
00657,01298
00833,06696
00477,09083
00398,00648
00006,09075
00540,00921
00997,01076
00508,01149
01026,05109
00035,00454
00436,01070
00863,01035
04953,06204
00384,00497
00519,01021
00843,06144
00169,00682
01045,01167
00199,00227
00312,00450
01151,01355
00366,00494
00477,09097
00951,04861
01182,08899
00593,01577
00280,00387
00575,05271
01087,09071
00865,01618
00910,01232
00479,00903
01219,09073
05521,06218
00159,00620
01241,08860
00796,01356
00178,00346
01173,04946
00091,01263
01215,09054
00653,00661
00182,09009
00503,00912
00863,09280
00227,00976
00243,09065
00465,09053
00880,01124
00281,00834
00300,00712
00571,00989
00970,08895
00381,01238
00734,00921
00582,00969
00472,00946
00831,01021
00608,05812
00227,06723
00307,00759
00974,09030
01124,01169
00182,00945
00470,01072
00653,01024
00802,06201
00273,01075
01377,08864
00166,00331
00270,06717
00653,00950
01072,08895
01021,08976
01609,08896
00252,09112
04817,05109
00270,00564
00813,00834
01394,08933
00331,00687
01255,06711
01551,09295
00333,01238
00269,06697
00220,00997
00734,09072
01224,01355
00307,01254
01621,06723
01263,09074
00224,04868
00847,00863
00364,00390
01264,09048
00427,00841
01244,06207
00921,01068
00216,01211
00684,00958
00806,01600
00887,00955
01100,01255
00582,00687
00829,08883
00564,00741
00280,09272
01355,08941
06817,08860
00476,00881
00321,01037
00864,01234
00937,01168
01440,01558
00379,01100
00374,01197
00484,00768
01238,01356
00875,08918
00199,01394
00080,01076
01222,06717
06210,11248
00569,01166
00687,00784
08820,09049
00586,00784
00950,01409
01403,08883
00396,01007
00682,01418
00437,00524
00593,09073
00898,09118
00496,08912
00470,09080
01147,01418
00703,01195
01627,09268
00470,00474
01118,09027
00380,00997
00334,01021
00203,06717
00322,04938
01211,01254
01248,01656
00334,01609
00765,04953
01038,01247
00784,09053
00449,01253
00252,09074
00266,00344
00749,09285
00224,00864
00715,09555
00300,00577
00780,08822
00571,03128
00182,01038
00967,01560
00830,06707
00193,00484
01211,08864
01211,06772
01239,09068
05521,06772
00834,09034
00829,00972
00422,00816
00188,01165
01097,01254
00656,01624
00206,00514
00875,00924
00543,00921
01151,03880
00996,01377
01018,01173
01063,01104
01104,01254
00622,06717
00252,00450
00582,00736
01267,06201
00425,01114
04868,09063
00216,01623
00608,00648
00956,09118
00949,01354
00682,06228
00391,00979
00542,06287
00461,06228
00679,00924
00470,01242
00333,01006
01577,06767
00252,01159
00166,06292
00237,09288
00738,01208
00285,00500
01029,01119
00277,01609
00498,00758
00682,01355
01320,04908
00091,01082
00713,00798
01263,06176
00427,06148
00635,00673
00938,01001
00697,01095
01551,01560
00297,04861
00571,06709
00334,01356
00252,09256
00268,00321
01054,01174
01158,09083
00206,04871
01176,08883
00450,00611
00903,01016
00224,01182
00752,01018
00872,00897
00321,01009
00593,02703
00327,00384
00397,00871
00091,01600
00237,09026
00472,00571
04841,09407
04844,06204
01058,09048
00907,06290
01390,09101
00220,06789
01173,01403
00204,00927
06203,08912
00549,00559
00607,01082
00181,00370
00461,01418
00418,00682
00402,06290
08827,08912
00373,01392
00328,01296
00555,00921
00197,01120
00981,03128
00615,06605
01015,01398
00635,01251
06589,08860
00454,01233
00679,01238
00691,01353
00918,01463
00715,01595
00215,00529
01118,09102
00830,01364
00213,06695
00415,01032
00598,04855
00227,00627
00418,01015
00933,09068
00186,00231
00390,01172
00738,01238
00309,01319
00450,01041
00356,00653
00924,01239
00263,00472
01263,08875
00627,01016
00575,06201
00672,00959
00181,00427
00503,01117
00780,01175
00275,08880
00193,00220
00502,09097
00679,00908
00322,01067
00188,04817
01041,09555
01263,08903
00254,01355
06153,09117
00224,01026
00176,00969
00454,00677
01050,09053
00712,04272
01021,01106
01118,06207
00248,01233
00501,01136
00186,01069
00232,01235
00388,00427
00712,00946
01142,06701
00472,01021
00224,00531
00176,00945
00833,08880
00436,01114
00697,01041
00178,00794
00955,01331
00215,01038
00317,00338
00277,00521
00559,00564
00752,06711
00252,01118
06626,09119
00214,00764
00897,01223
01064,01291
01042,01097
00289,00834
00528,01026
00603,00956
09128,09291
00454,05271
01339,01356
00338,00710
01208,01380
00607,01115
00182,00623
01233,09112
00397,09082
00889,01104
00983,01193
00696,01233
00334,01576
00582,09227
01166,06228
00470,09063
00320,00727
01072,09262
00675,00682
00822,01236
00433,01560
00537,04905
04884,06636
01222,01377
00446,00839
00780,09209
00427,00830
00564,01151
00237,00598
00794,06684
00177,00594
04905,08889
00182,00736
00196,08896
00780,01224
00270,11126
00590,01143
01143,01203
00916,09268
00202,01192
00715,01296
00679,00997
01119,04876
00486,06690
00243,09073
00458,09072
00553,08910
01168,06707
00446,00864
00695,00816
01247,06707
00341,00486
00248,00450
00635,00834
00486,00921
00300,00900
00687,01395
00673,01045
00379,00564
01203,01353
00278,00946
00215,01241
01175,09053
00446,01354
00959,01097
06335,09063
00836,09280
04842,09097
00637,05521
00379,09065
00252,01594
00363,00570
00601,06711
00390,01136
00381,01320
00335,01115
00752,00865
00794,06701
00434,01247
00559,08896
06207,09102
00476,00703
01222,01390
08899,09061
00126,01357
00163,01050
00246,00248
00313,01151
00717,01024
00283,00295
01017,01224
00656,01239
00436,09220
00328,00686
00605,06813
00201,01244
06701,09273
00980,05812
04855,06616
00346,00780
00656,00850
00398,00864
00758,06441
00790,01354
00304,04272
00773,01320
01124,09214
00648,05109
00678,01609
00715,09211
00243,06717
00318,01151
00334,00503
00177,00695
01618,06684
00204,09330
00349,09280
00530,01026
09009,09273
00695,00903
01223,01356
00742,00820
08816,08873
00250,01174
00500,00806
00763,01238
00830,06714
00503,01166
00266,00624
00503,04835
00765,06216
06204,09290
00280,09048
00349,00370
01182,06414
00541,00752
01238,04876
00285,00374
00359,09063
00590,04841
00656,04842
00215,01232
00186,00831
00187,01291
00986,11315
00188,00648
00796,08907
00181,00494
00596,09063
01238,09097
00220,00910
00479,00671
00541,01072
08815,08912
01151,09117
01214,06709
00448,00682
00277,00957
01173,01267
00266,00583
00401,00872
00494,00972
01193,09009
00877,01340
01166,08827
00188,00379
00193,00559
00470,01201
00528,06207
00622,01337
00413,00962
00187,00820
00208,00370
00498,00823
00898,01200
00270,01254
00294,01072
00382,01501
00813,09072
00186,01041
00325,09282
00715,00784
00977,09119
00196,01229
00765,01403
00802,08820
00648,06176
01037,06701
00091,04855
06212,09063
00301,00798
00590,06290
00819,00921
00884,01320
01023,09059
00370,00648
00214,09220
00470,01247
00397,06701
00625,01244
00374,00898
00091,01656
00401,08820
01560,06282
00163,00945
00569,01254
01242,08897
00177,01158
00508,01104
00301,00479
01038,01242
00524,00898
00325,00661
01151,06603
00610,00907
00391,09076
00220,08932
01223,01609
00390,01195
00835,09034
00794,09027
00813,06204
00796,00862
00880,01235
01351,06204
00501,00996
00512,01111
00594,00844
00687,00712
00741,06717
00215,00734
00374,00461
00382,00835
00422,00983
00215,01618
01045,06605
00765,01558
00486,00625
01174,01234
00884,00927
00544,00916
00472,01136
00630,00919
01167,09074
00519,06196
00470,00852
00203,00564
00712,00715
00935,01579
01174,09123
01320,01589
00364,00695
00834,01175
00333,00524
00252,08881
00214,00346
00437,00881
00961,01064
01613,08931
04924,06282
00425,00748
00672,04339
00413,00683
00621,00635
00912,01263
00484,00899
00823,06335
00178,01395
00243,00582
00679,01012
00379,00806
00486,00754
00204,00420
00423,01017
00715,06228
01097,01590
09073,09074
05271,09300
00215,00468
01215,09063
00482,09285
00343,01076
00912,01621
00220,01023
